1.832264864062500010e+03,1.825302131250000002e+03,1.824920542187499905e+03,1.807427481250000028e+03,1.800822914062500104e+03,1.791907479687499972e+03,1.789195639062500049e+03,1.795656192187499983e+03,1.794824806249999938e+03,1.761568778125000108e+03,1.777563579687499896e+03,1.820349870312499888e+03,1.796492960937499902e+03,1.799689078124999924e+03,1.830673804687500024e+03,1.846154598437499999e+03,1.879207100000000082e+03,1.887705081249999921e+03,1.899239110937500072e+03,1.895210042187499994e+03,1.894097317187500039e+03,1.883940659374999996e+03,1.871779310937499986e+03,1.838986631250000073e+03,1.807633707812500006e+03,1.804045503125000096e+03,1.821339256250000062e+03,1.816977410937500053e+03,1.833203957812499993e+03,1.860799692187500114e+03,1.895803853124999932e+03,1.883384528125000088e+03,1.878530089062500110e+03,1.897621946875000049e+03,1.893669243750000078e+03,1.877999573437499976e+03,1.872302265625000018e+03,1.866988923437500034e+03,1.847308917187499901e+03,1.819038693749999993e+03,1.808338351562500065e+03,1.799936306249999916e+03,1.801095285937499966e+03,1.783751945312500084e+03,1.773817903124999930e+03,1.778264467187500031e+03,1.781155721874999927e+03,1.783864101562500082e+03,1.784238082812499897e+03,1.798222517187499989e+03,1.808286299999999983e+03,1.840039304687499907e+03,1.830814957812500097e+03,1.838282804687499947e+03,1.806207392187500091e+03,1.800211792187499896e+03,1.814714267187499900e+03,1.818585435937500051e+03,1.822745735937500058e+03,1.805809289062500056e+03,1.788125142187499932e+03,1.829234320312499904e+03,1.816468942187500033e+03,1.829675020312500010e+03,1.829849714062499970e+03,1.828178009375000101e+03,1.855243993750000072e+03,1.852109881249999944e+03,1.842531132812499891e+03,1.844559493750000001e+03,1.889824834374999909e+03,1.904352070312500018e+03,1.928796853125000098e+03,1.932477484374999904e+03,1.869630103125000005e+03,1.828767612500000041e+03,1.853018234375000020e+03,1.851530500000000075e+03,1.824711046874999965e+03,1.791407121875000030e+03,1.773669474999999920e+03,1.779965614062499981e+03,1.786121464062500081e+03,1.800628092187499988e+03,1.791620429687500064e+03,1.825226914062500100e+03,1.801970060937499966e+03,1.832216325000000097e+03,1.834640814062500112e+03,1.820774603125000112e+03,1.808888954687500018e+03,1.819207571874999985e+03,1.844751256250000097e+03,1.860753004687499924e+03,1.859543885937499908e+03,1.846786732812500077e+03,1.840852876562499887e+03,1.820423362499999939e+03,1.827451115625000057e+03,1.819762278124999966e+03,1.818312607812499891e+03,1.823266123437500028e+03,1.842420165624999981e+03,1.847031214062500112e+03,1.845931125000000065e+03,1.854133196875000067e+03,1.872732934375000013e+03,1.877617332812500081e+03,1.863663428125000110e+03,1.848848073437500034e+03,1.833991228124999907e+03,1.822542664062500080e+03,1.780193148437499985e+03,1.771203467187500110e+03,1.769330845312500060e+03,1.772988235937499894e+03,1.747684959375000062e+03,1.732507675000000063e+03,1.749042796875000022e+03,1.791887712499999907e+03,1.789827185937499962e+03,1.778774470312499943e+03,1.782401918750000050e+03,1.780230248437499995e+03,1.787793760937500110e+03,1.800765665625000111e+03,1.813635399999999890e+03,1.819622949999999946e+03,1.822769718750000038e+03,1.808397434375000103e+03,1.830549667187500063e+03,1.821675970312500112e+03,1.832351435937499900e+03,1.829887595312500025e+03,1.829951450000000023e+03,1.816163343749999967e+03,1.800176285937500097e+03,1.810254089062500043e+03,1.797102901562499937e+03,1.822707689062500094e+03,1.829121973437499946e+03,1.844415257812499931e+03,1.834977201562500113e+03,1.837316151562499954e+03,1.852967046875000051e+03,1.887493848437499992e+03,1.897364729687499903e+03,1.893024198437499990e+03,1.887076451562500097e+03,1.886725674999999910e+03,1.865763742187499929e+03,1.863523092187499969e+03,1.854489248437500009e+03,1.839519567187499888e+03,1.833972235937500045e+03,1.826364348437499984e+03,1.806965621874999897e+03,1.795172451562500100e+03,1.798537726562499984e+03,1.798067021874999909e+03,1.790140557812499992e+03,1.796809115625000004e+03,1.796075148437500047e+03,1.829683051562499941e+03,1.850965709374999960e+03,1.839955314062500065e+03,1.844517504687499923e+03,1.875637504687500041e+03,1.886032073437500003e+03,1.907379390625000042e+03,1.928510881250000011e+03,1.933136171874999945e+03,1.907277198437499919e+03,1.894147712499999898e+03,1.875538332812499903e+03,1.834467385937500012e+03,1.830905309374999888e+03,1.848241437500000075e+03,1.830940543749999961e+03,1.841055610937499978e+03,1.853167540624999901e+03,1.888991506249999929e+03,1.887403707812499988e+03,1.890738598437500059e+03,1.879789265625000098e+03,1.883332934374999923e+03,1.861530496874999926e+03,1.875927276562500083e+03,1.837672925000000077e+03,1.828612765625000065e+03,1.809754206249999925e+03,1.795883529687499959e+03,1.792816265624999915e+03,1.799762500000000045e+03,1.789996210937500109e+03,1.793924290624999912e+03,1.790051270312500037e+03,1.825977754687500010e+03,1.809230234375000009e+03,1.804036962500000072e+03,1.817263782812500040e+03,1.825354345312500072e+03,1.844130635937500074e+03,1.848707246875000010e+03,1.841240870312499965e+03,1.815398115624999946e+03,1.816575039062500082e+03,1.827771131250000053e+03,1.837640645312500055e+03,1.824979379687500114e+03,1.810341973437499973e+03,1.810253382812499922e+03,1.805241142187499918e+03,1.810800351562500055e+03,1.805176884375000100e+03,1.824192835937499922e+03,1.830546801562499923e+03,1.842864159375000099e+03,1.839202109374999964e+03,1.842048874999999953e+03,1.882948954687499963e+03,1.890657623437499979e+03,1.897694646874999989e+03,1.896999450000000024e+03,1.892977032812500056e+03,1.884893907812499947e+03,1.872494409375000032e+03,1.863368021875000068e+03,1.856652762500000108e+03,1.850558662500000082e+03,1.841521228125000107e+03,1.837189340625000114e+03,1.825778421875000049e+03,1.811890543750000006e+03,1.798775051562500039e+03,1.797476270312499992e+03,1.789353967187500075e+03,1.820161518749999914e+03,1.796686110937499961e+03,1.824885801562500092e+03,1.841629281250000076e+03,1.847759632812500058e+03,1.856381346874999963e+03,1.881540287499999977e+03,1.898468100000000049e+03,1.924074023437500045e+03,1.935268554687500000e+03,1.925841553125000019e+03,1.904845279687499897e+03,1.880801210937499945e+03,1.847160854687499977e+03,1.833615532812500078e+03,1.834478714062500103e+03,1.841739793749999990e+03,1.836383948437500067e+03,1.841771839062500021e+03,1.854560329687499916e+03,1.867088326562500015e+03,1.872208699999999908e+03,1.867752562500000067e+03,1.857365917187499917e+03,1.841812337500000012e+03,1.829929642187499894e+03,1.833633971875000043e+03,1.815589882812500036e+03,1.793113378125000054e+03,1.789929042187500045e+03,1.795825004687500041e+03,1.782693826562499908e+03,1.785348162499999944e+03,1.777113496875000010e+03,1.779086624999999913e+03,1.777490198437500112e+03,1.787735293749999983e+03,1.800412434374999975e+03,1.798057131250000111e+03,1.788564332812499970e+03,1.792713956249999910e+03,1.802162881250000055e+03,1.812169903125000019e+03,1.829023453125000060e+03,1.807650464062500077e+03,1.805382051562500010e+03,1.782308001562500067e+03,1.802723485937500072e+03,1.792756673437500012e+03,1.789844376562499974e+03,1.795733915625000009e+03,1.813016996874999904e+03,1.797466918750000104e+03,1.799269081249999999e+03,1.793418626562500094e+03,1.794881893750000017e+03,1.800501668749999908e+03,1.790943218749999915e+03,1.813698589062500105e+03,1.858590739062500006e+03,1.871442054687500104e+03,1.875391178124999897e+03,1.876734965625000086e+03,1.861806389062500102e+03,1.858742528125000035e+03,1.854307948437500045e+03,1.842401926562499966e+03,1.817814668750000010e+03,1.818827323437499899e+03,1.822811310937499911e+03,1.795918159374999959e+03,1.810760596874999919e+03,1.789858551562499997e+03,1.812368732812499957e+03,1.779784082812499946e+03,1.779124654687499969e+03,1.834502354687499974e+03,1.798070462500000076e+03,1.846747721875000025e+03,1.826765442187499957e+03,1.845135535937499981e+03,1.863037953125000058e+03,1.889135953125000015e+03,1.899763632812499964e+03,1.911099309375000075e+03,1.923146512499999972e+03,1.902696234374999904e+03,1.899642126562499925e+03,1.878874982812500093e+03,1.849008740624999973e+03,1.843293939062499931e+03,1.834942610937499921e+03,1.848475771874999964e+03,1.827151382812500060e+03,1.803748789062500009e+03,1.799227406250000058e+03,1.812561323437500050e+03,1.826995542187499950e+03,1.814176243749999912e+03,1.792236646874999906e+03,1.815166612499999928e+03,1.771101140624999971e+03,1.775003943749999962e+03,1.776707160937500021e+03,1.771397968750000018e+03,1.777829131250000046e+03,1.773328332812500093e+03,1.778408959374999995e+03,1.777442710937499896e+03,1.787677906249999978e+03,1.769598367187499889e+03,1.780428846875000090e+03,1.778503962499999943e+03,1.784746601562500018e+03,1.780034506250000049e+03,1.799115543749999915e+03,1.805430668749999995e+03,1.804744515625000076e+03,1.810708810937499948e+03,1.829715929687499965e+03,1.798981051562499943e+03,1.803817246874999910e+03,1.803029890625000007e+03,1.814666309375000083e+03,1.809676417187499965e+03,1.804557342187499899e+03,1.807470154687500099e+03,1.807149692187500023e+03,1.796313153125000099e+03,1.788628182812499972e+03,1.799049320312499958e+03,1.824415310937499953e+03,1.796865698437499987e+03,1.802076443749999953e+03,1.803660117187499964e+03,1.852821909374999905e+03,1.859902695312500100e+03,1.869727920312499919e+03,1.873736067187500112e+03,1.876613270312499935e+03,1.870031307812500017e+03,1.855790206249999983e+03,1.842343720312499954e+03,1.843909028125000077e+03,1.830984298437500001e+03,1.819350465624999970e+03,1.812450190625000005e+03,1.798551650000000109e+03,1.794982417187500005e+03,1.780329054687500047e+03,1.788091242187500029e+03,1.778627492187499911e+03,1.785658560937499942e+03,1.804819468749999942e+03,1.849397562500000049e+03,1.828380362500000047e+03,1.826615081250000003e+03,1.847112650000000031e+03,1.871350721875000090e+03,1.889715620312500050e+03,1.915254715625000017e+03,1.912602431250000109e+03,1.900268499999999904e+03,1.877445829687500009e+03,1.848980601562499942e+03,1.823111178124999924e+03,1.835278959375000113e+03,1.824301178124999979e+03,1.844195825000000013e+03,1.811978237499999977e+03,1.831556046874999993e+03,1.834356717187499953e+03,1.823852515625000024e+03,1.837807335937500056e+03,1.823672326562500075e+03,1.794213639062500079e+03,1.808775421874999893e+03,1.813483098437500075e+03,1.825458517187500092e+03,1.795234103125000047e+03,1.812328192187500008e+03,1.809005039062499918e+03,1.798392268750000085e+03,1.781322598437499892e+03,1.786243748437500017e+03,1.815298770312499983e+03,1.812770584374999999e+03,1.821147210937499949e+03,1.811097881250000000e+03,1.791757842187500046e+03,1.792066951562499980e+03,1.822434679687499965e+03,1.796459200000000010e+03,1.873020129687500003e+03,1.889506779687500057e+03,1.819513959375000013e+03,1.795242818749999969e+03,1.815185525000000098e+03,1.808164107812500106e+03,1.813443528125000057e+03,1.804648115624999946e+03,1.794116828124999984e+03,1.826114765625000018e+03,1.833452401562499972e+03,1.847800773437500084e+03,1.829627079687500100e+03,1.840087628125000037e+03,1.840170945312499953e+03,1.842077906250000069e+03,1.885046240625000110e+03,1.882464770312499923e+03,1.882383374999999887e+03,1.868844009375000041e+03,1.858516442187499933e+03,1.852742968750000045e+03,1.834672018750000007e+03,1.822124287500000037e+03,1.822324698437500047e+03,1.816067364062500019e+03,1.826429287500000100e+03,1.805787657812499901e+03,1.799388339062500108e+03,1.793744960937500082e+03,1.790394865624999966e+03,1.791677096874999961e+03,1.809514742187499905e+03,1.819766873437499953e+03,1.827498706249999941e+03,1.860122149999999920e+03,1.841534818750000113e+03,1.861779674999999997e+03,1.871997690624999905e+03,1.886342820312499953e+03,1.905327910937500064e+03,1.908630924999999934e+03,1.921872529687499991e+03,1.900783270312500008e+03,1.881822785937499930e+03,1.861291754687500088e+03,1.833722698437499957e+03,1.813769035937499893e+03,1.823184051562499917e+03,1.833630628124999930e+03,1.838272678125000084e+03,1.898722370312500061e+03,1.870322565624999925e+03,1.864398201562499935e+03,1.891978467187499973e+03,1.883774065625000048e+03,1.873644495312500112e+03,1.873318110937500023e+03,1.851577618750000056e+03,1.836638774999999896e+03,1.875863401562500030e+03,1.814921604687499894e+03,1.818616132812499927e+03,1.794973237500000096e+03,1.792587281249999933e+03,1.780318123437499935e+03,1.789972640624999940e+03,1.802713834375000033e+03,1.786556640625000000e+03,1.789840840625000055e+03,1.785552857812499951e+03,1.796637331249999988e+03,1.809931107812499931e+03,1.820096440625000014e+03,1.810610610937500041e+03,1.807593412500000113e+03,1.834378334374999895e+03,1.825326770312500003e+03,1.806891676562499924e+03,1.828799089062499888e+03,1.820251246875000106e+03,1.808564945312499958e+03,1.805406557812500068e+03,1.825803245312499939e+03,1.815684799999999996e+03,1.819952195312499953e+03,1.860622121874999948e+03,1.833257870312500017e+03,1.839875257812499967e+03,1.846605142187499951e+03,1.857774465624999948e+03,1.878373879687499993e+03,1.863722810937500071e+03,1.871051793749999888e+03,1.872194226562500035e+03,1.875227376562500012e+03,1.857574245312499897e+03,1.849808643750000101e+03,1.838349418750000041e+03,1.815453421875000004e+03,1.818149881249999908e+03,1.820979326562500091e+03,1.806169971875000101e+03,1.803317331250000052e+03,1.804542903125000066e+03,1.812111542187499936e+03,1.775629500000000007e+03,1.789690564062500016e+03,1.784263773437500049e+03,1.819192856249999977e+03,1.798064531250000073e+03,1.830415321875000018e+03,1.823544823437500099e+03,1.849635562500000106e+03,1.864171350000000075e+03,1.885900232812500008e+03,1.894617373437499964e+03,1.917241715625000097e+03,1.905035121874999959e+03,1.888387515625000106e+03,1.865686551562499972e+03,1.832222701562500106e+03,1.817899784375000081e+03,1.816574399999999969e+03,1.825853385937499979e+03,1.851497606249999990e+03,1.865379071874999909e+03,1.904004831250000052e+03,1.874910168749999912e+03,1.887600548437500038e+03,1.884507770312500043e+03,1.862810764062500084e+03,1.838236309375000019e+03,1.848276057812500085e+03,1.827016564062500038e+03,1.803081795312499935e+03,1.807759657812500109e+03,1.793131782812499978e+03,1.782270570312500013e+03,1.780698184374999983e+03,1.782611854687499999e+03,1.783340962499999932e+03,1.791247739062499932e+03,1.778786592187499991e+03,1.810654134375000012e+03,1.801596276562499952e+03,1.805266768749999983e+03,1.805429195312500042e+03,1.825719118750000007e+03,1.813175495312500061e+03,1.799993139062499949e+03,1.809071795312499944e+03,1.806911998437499960e+03,1.810204543750000084e+03,1.813898832812499904e+03,1.798350317187499968e+03,1.817414004687499983e+03,1.783686512499999935e+03,1.788577754687499919e+03,1.840982526562499970e+03,1.842716553125000019e+03,1.836160748437499933e+03,1.845770473437499959e+03,1.839700309374999961e+03,1.855560212500000034e+03,1.860629625000000033e+03,1.897203206249999994e+03,1.902091470312499951e+03,1.889352417187499896e+03,1.884849035937500048e+03,1.883831632812499947e+03,1.872178284374999976e+03,1.863473914062499944e+03,1.853596546875000058e+03,1.841729429687499987e+03,1.828454548437500080e+03,1.816722923437499958e+03,1.818154976562499996e+03,1.803918148437499894e+03,1.821024496875000068e+03,1.790839932812499910e+03,1.807984592187500084e+03,1.800658818749999909e+03,1.828893490624999913e+03,1.816704103125000074e+03,1.844306318749999946e+03,1.851390057812499890e+03,1.858940235937499892e+03,1.849527434374999984e+03,1.863947745312500047e+03,1.885403223437499946e+03,1.907532190625000112e+03,1.926316328124999927e+03,1.934089476562500067e+03,1.916599945312500040e+03,1.903373060937499986e+03,1.881017954687499923e+03,1.845034770312500086e+03,1.827768648437499905e+03,1.826848587499999894e+03,1.836244410937500106e+03,1.847209748437499911e+03,1.861317568749999964e+03,1.879450840624999955e+03,1.906049643750000087e+03,1.894127510937499892e+03,1.855664803124999935e+03,1.876734295312500080e+03,1.864522989062500073e+03,1.850091273437499922e+03,1.838652049999999917e+03,1.818826421875000051e+03,1.797615515624999944e+03,1.795662073437500112e+03,1.785303670312499889e+03,1.781023665624999921e+03,1.781024348437500066e+03,1.775430720312499943e+03,1.774297595312500107e+03,1.785287901562500110e+03,1.789602229687500085e+03,1.778478146874999993e+03,1.789108249999999998e+03,1.791243098437500066e+03,1.809128784374999896e+03,1.831565667187499912e+03,1.812257350000000088e+03,1.826635631249999960e+03,1.821207917187500016e+03,1.823083006249999926e+03,1.812194042187499917e+03,1.818107993750000105e+03,1.808518834375000097e+03,1.831989239062500019e+03,1.836720928125000000e+03,1.801988048437500083e+03,1.825438832812500095e+03,1.847628126562500029e+03,1.848237014062500066e+03,1.856466182812499937e+03,1.854709237499999972e+03,1.866123253125000019e+03,1.894146231250000028e+03,1.885169068749999951e+03,1.884561809374999939e+03,1.864059589062499981e+03,1.863026134375000083e+03,1.850842412499999909e+03,1.833905756249999968e+03,1.828700070312499975e+03,1.823952490625000110e+03,1.824560760937499936e+03,1.825370599999999968e+03,1.799781370312500030e+03,1.807711196875000041e+03,1.804155468749999955e+03,1.788468515625000009e+03,1.776874932812499992e+03,1.782413979687499932e+03,1.804166460937500005e+03,1.823700690625000107e+03,1.834841757812499964e+03,1.837242185937499926e+03,1.826264284374999988e+03,1.840848360937500047e+03,1.868068837499999972e+03,1.885352970312500020e+03,1.897564495312499957e+03,1.906572004687500112e+03,1.894990546875000064e+03,1.872202832812499992e+03,1.868450225000000046e+03,1.842863801562499930e+03,1.824730446875000098e+03,1.813300726562499904e+03,1.814105309374999933e+03,1.827964317187500001e+03,1.833419276562500045e+03,1.873248485937499936e+03,1.876577637500000037e+03,1.876549626562499952e+03,1.878359404687500046e+03,1.876139590624999983e+03,1.876694092187500019e+03,1.857540631249999933e+03,1.847483942187499906e+03,1.844674031250000098e+03,1.815048742187500011e+03,1.805181299999999965e+03,1.801270718750000015e+03,1.782184484375000011e+03,1.787156040625000060e+03,1.789059290624999903e+03,1.781662701562499933e+03,1.784290729687500061e+03,1.784097339062499941e+03,1.784426751562499931e+03,1.805519712499999969e+03,1.815136907812500112e+03,1.820852576562499962e+03,1.812551823437499934e+03,1.800250901562500076e+03,1.802974582812500103e+03,1.817041634375000058e+03,1.782788945312499891e+03,1.812601115624999920e+03,1.810756671874999938e+03,1.815958462499999996e+03,1.816157965625000088e+03,1.817416004687499935e+03,1.814507154687499906e+03,1.821383364062500050e+03,1.827604245312500097e+03,1.812100045312500015e+03,1.798643437499999891e+03,1.805100071874999912e+03,1.843391834374999917e+03,1.859908665624999912e+03,1.860979742187500051e+03,1.852857009374999961e+03,1.853269892187500091e+03,1.853440593750000062e+03,1.853651278125000090e+03,1.856428057812499901e+03,1.872249803124999971e+03,1.861347598437499983e+03,1.856101928125000086e+03,1.844826101562500071e+03,1.832698693750000075e+03,1.828150939062499901e+03,1.830520893749999914e+03,1.814395203125000080e+03,1.783492112500000076e+03,1.808317267187499965e+03,1.830301759375000074e+03,1.857800059375000046e+03,1.827621128125000041e+03,1.849636799999999994e+03,1.885487856250000050e+03,1.879415864062500077e+03,1.880532095312499905e+03,1.886075523437499896e+03,1.903727434375000030e+03,1.924369196874999943e+03,1.935282832812499919e+03,1.935004210937499920e+03,1.924773549999999886e+03,1.898574062500000082e+03,1.870082810937499971e+03,1.840023001562499985e+03,1.828605071875000021e+03,1.856660501562500031e+03,1.864663065624999945e+03,1.877729459375000033e+03,1.877808857812500037e+03,1.890838814062499978e+03,1.872161587499999996e+03,1.870995893750000050e+03,1.863830267187500112e+03,1.833116367187499918e+03,1.836980040624999901e+03,1.827968953125000098e+03,1.809466640625000082e+03,1.806578518750000057e+03,1.802446926562500039e+03,1.788004404687500028e+03,1.785378809374999946e+03,1.787270293750000064e+03,1.781552198437500010e+03,1.780687715625000010e+03,1.776589612499999930e+03,1.794658071874999905e+03,1.795567678124999929e+03,1.814862007812499996e+03,1.814977624999999989e+03,1.823636329687499938e+03,1.827801079687500078e+03,1.831738754687499977e+03,1.825620057812499908e+03,1.822132476562499960e+03,1.819133706249999932e+03,1.836792389062499979e+03,1.809397779687499906e+03,1.798016479687499896e+03,1.804967995312500079e+03,1.798709446874999912e+03,1.837175204687499900e+03,1.848737796874999958e+03,1.862555824999999913e+03,1.845371439062500031e+03,1.855223014062499942e+03,1.849846989062499915e+03,1.851317137499999944e+03,1.920516290625000011e+03,1.879563479687499921e+03,1.872991731249999930e+03,1.868169721875000050e+03,1.977079160937500092e+03,1.915465678125000068e+03,1.870604201562500066e+03,1.873988560937500097e+03,1.844567957812500026e+03,1.833180545312500044e+03,1.836833939062499894e+03,1.834476579687499907e+03
